id,ota_id,hotel_id,name,address,zip_code,city,country,latitude,longitude
5097,2,7666370,L Hotel Gangnam,"64812 Yeoksamdong 58 Gangnamdaero 94gil, Gangnamgu, Seoul",135 911,Seoul,South Korea,37.500320000000000000,127.031960000000000000
5098,2,7864388,L House,"146 24 Samsung Dong, Seoul",135878,Seoul,South Korea,37.512507000000000000,127.055538000000000000
5099,2,8572202,L Residence,"19 Lewis Road, Singapore",000,Singapore,Singapore,1.319790000000000000,103.822580000000000000
5100,4,9403826,L'Arly,Résidence Les Portes du Mont Blanc,"","","","",""
5101,2,11506081,L'Audace,36 chemin de Montaz,"","","","",""
5102,3,8604061,L'Ebene,Les Terrasses de la Pinède,"","","","",""
5103,4,11455282,L'Effet Mer,"\"Résidence \"\"Les balcons de la Rance\"\"",+339 80 80 70 02,"2 rue de la Gougeonnais\"",La Richardais,0,48.614320000000000000
5104,2,9615289,L'Idéal- Cité des Congrès,Rue Monteil,"","","","",""
5105,4,10912883,L'Ourson,Immeuble Le Solarium,"","","","",""
5106,2,8535066,L'albero Del Cioccolato,"Regione Campagna, Pigna",18037,Pigna,Italy,43.928410000000000000,7.637410000000000000
5107,4,11028496,L'anisé,"9, impasse Jacques SWEBACH","","","","",""
5108,3,253350,L'aragosta,Via G. Garibaldi 31,07041,Alghero,It,40.560970000000000000,8.315700000000000000
5109,2,8647714,L'auberge D'aspen,"435 West Main Street Aspen, Aspen",81611,Aspen,United States Of America,39.192300000000000000,-106.827000000000000000
5110,2,7828390,L'escale,"Aerodrome Reims Prunay, Prunay",51360,Prunay,France,49.208065000000000000,4.148068000000000000
5111,2,8434228,L'estada,"Plaza De Espana 8, Palma De Mallorca",07190,Palma De Mallorca,Spain,39.615600000000000000,2.629920000000000000
5112,3,4482922,L'estada,Plaza De Espana 8,07190,Establiments  Mallorca,Es,39.615602000000000000,2.629916000000000000
5113,3,4832598,L'homme De Rio Boutique Hotel,R. Saint Roman 222,22071-060,Ipanema,Br,-22.982880000000000000,-43.196070000000000000
5114,2,7475324,L'oasi DI Lombrici,"Via Lombrici 35 A, Camaiore",55041,Camaiore,Italy,43.951780000000000000,10.315280000000000000
5115,3,11443682,LA RESIDENZA,"VIA ROTA, 44",80067,"SANT AGNELLO DI SORRENTO,ITNAP",IT,"",""
5116,2,9186164,LAIAS CALDARIA HOTEL,CTRA. NACIONAL 120 KM 585.5,"",LAIAS,ES,"",""
5117,2,10345430,LAVISH PENTHOUSE - 2 en-suite bedrooms & SPA,"\"5 ulitsa \"\"Kosherinata\"\" apartment D.5.1",+359888768874,"fl.5\"",Bansko,0,41.817770000000000000
5118,4,11385049,LE COSMOPOLIS - Charmant appartement toulousain de 89m2,17 rue Thomas Dupuy,"","","","",""
5119,3,11028321,LE GRAIN DE CHARME - Maison contemporaine proche golfe du Morbihan,"8,impasse des Bécasseaux","","","","",""
5120,2,7377279,LI Zuti Country Resort,"Via DI Montisoni 54 56, Bagno A Ripoli",50012,Bagno A Ripoli,Italy,43.720280000000000000,11.370056000000000000
5121,2,11393380,LURUXY 1-BDR/1-BTH HOTTEST HTOWN GETAWAY,1333 Old Spanish Trail 4138,TX 77054,Houston,US,29.693880000000000000,-95.411860000000000000
5122,2,11457479,LURUXY 3BRM/2BTH HOTTEST HTOWN GETAWAY,1333 Old Spanish Trail 2158,TX 77054,Houston,US,29.693560000000000000,-95.411100000000000000
5123,2,7993502,LV Garden Huanghuali Art Galery Beijing Hotel,"Longtang Road, Beiwu Town, Shunyi District ,beijing 101399, Beiwu",101399,Beiwu,China,40.070227000000000000,116.857739000000000000
5124,2,8530992,La Andaluza,"Panamericana Norte Km 16 Vía Riobamba  Ambato, Riobamba",60150,Riobamba,Ecuador,-1.542420000000000000,-78.734110000000000000
5125,3,8158880,La Andaluza,"Km. 16 Comunidad Chuquipogio, Via A Quito",EC060150,San Andrés,Ec,-1.542701000000000000,-78.732888000000000000
5126,2,8434678,La Bastide De Cabries,"Rue Du Lac, 13480, Cabries",13480,Cabries,France,43.457493000000000000,5.333814000000000000
5127,2,7791866,La Bella Casa,"Jalan Plawa Gang Melati No. 45 Seminyak, Seminyak",80361,Seminyak,Indonesia,-8.694031000000000000,115.166455000000000000
5128,2,8469077,La Belle De La Riviere,"120 State Rd m37, White Cloud",49337,White Cloud,United States Of America,43.418690000000000000,-85.802010000000000000
5129,4,5191532,La Cala,Pontpren,"","","","",""
5130,2,7704977,La Caravella Residence,"Via Aurelia Sud Km 234, Piombino",57025,Piombino,Italy,42.950415000000000000,10.698313000000000000
5131,2,8628947,La Casa DI Bonuccio,"Via Gorizia 69, Partinico",90047,Partinico,Italy,38.052280000000000000,13.117520000000000000
5132,2,7752506,La Casa De Barro Lodge & Restaurant,"Calle Miraflores 147, Chinchero",00084,Chinchero,Peru,-13.393600000000000000,-72.049150000000000000
5133,3,8237225,La Casa De Barro Lodge & Restaurant,Calle Miraflores 147,8651,Chinchero,Pe,-13.393600000000000000,-72.049150000000000000
5134,1,51858406,La Casa De Bulnes,Bulnes 1240,1176,Buenos Aires,Argentina,-34.597185870000000000,-58.417278530000000000
5135,3,10850749,La Casa De La Abuela,14 Calle Eras Altas,18191,Pinos Genil,Es,37.162620000000000000,-3.502050000000000000
5136,2,7479389,La Casa De Santos Y Anita,"Fuente 9, San Felices",42114,San Felices,Spain,41.936960000000000000,-2.025111000000000000
5137,2,8606791,La Casa Dell'ammiraglio,"Piazza Fabio Marengo 26 2, Moneglia",16030,Moneglia,Italy,44.239770000000000000,9.488970000000000000
5138,2,7683806,La Casa Hotel Shanghai,"No 3300 West Yan An Road, Shanghai",201103,Shanghai,China,31.189250000000000000,121.366730000000000000
5139,2,8719255,La Case Nature,"La Bessede La Bessede, Saintamanssoult",81330,Saintamanssoult,France,43.743366000000000000,2.510462000000000000
5140,2,8070165,La Casita De Rosi,"Portal Pueblita 7 Calle Serrato, Tingambato",61600,Tingambato,Mexico,19.514554000000000000,-101.605288000000000000
5141,2,7772061,La Casita Del Patio Verde,"Callejon De La Escondida No 41, Col. Coyoacan, Mexico City, Mx, Mexico City",04000,Mexico City,Mexico,19.348219000000000000,-99.172243000000000000
5142,2,7797367,La Cer,"Prelungirea Viilor 65, Eforie",900132,Eforie,Romania,44.236173000000000000,28.593796000000000000
5143,3,5301719,La Cigale Varoise - Hyères La Plage,"\"\"\"Résidence Hyères Parc\"\" Entrée F",+33767847134,"5 Avenue de la Gavine\"",Costebelle,0,43.081360000000000000
5144,2,7819549,La Couronne,"9 Rue Du 8 Mai, Vimoutiers",61120,Vimoutiers,France,48.927471000000000000,0.196888000000000000
5145,2,11565126,La Croche Guest Lodge,Corner of Church and Theron street,"","","","",""
5146,2,7705467,La Croix Du Sud II Cavalaire,Cavalairesurmer,83240,Cavalairesurmer,France,43.178894000000000000,6.535149000000000000
5147,2,7704857,La Croix Du Sud VII Cavalaire,Cavalairesurmer,83240,Cavalairesurmer,France,43.178894000000000000,6.535149000000000000
5148,2,6552515,La Fenice Selinunte,"Contrada Belice DI Mare, Castelvetrano",91022,Castelvetrano,Italy,37.590123000000000000,12.853425000000000000
5149,2,8531033,La Gambina Hotel,"Passeig Maritim 5, Colera",17496,Colera,Spain,42.404400000000000000,3.156220000000000000
5150,2,8598545,La Gambina Hotel,"Passeig Maritim 5, Colera",17496,Colera,Spain,42.404007000000000000,3.126861000000000000
5151,2,7886510,La Ginestra,"Vico S. Aniello A Caponapoli 8, Naples",80138,Naples,Italy,40.852884000000000000,14.252352000000000000
5152,2,6929894,La Gioconda Apartment,"Via Taddea 35, Florence",50123,Florence,Italy,43.777365000000000000,11.253734000000000000
5153,1,46208004,La Gloria 30. Las Condes,La Gloria 30. Las Condes,7550000,Santiago,Chile,-33.409906080000000000,-70.576601020000000000
5154,1,11566092,La Hacienda,"Foxhill Farm, Old Main Road","","","","",""
5155,1,10966040,La Hacienda,23 Longdyke,"","","","",""
5156,2,8501084,La Huertanica,"C/ Infantes 5, Murcia",30001,Murcia,Spain,37.985480000000000000,-1.127960000000000000
5157,2,7566691,La Lanterna,"Via L. B. Alberti 2, Jesolo",30016,Jesolo,Italy,45.492584000000000000,12.611665000000000000
5158,2,8597707,La Locanda DI Colombo,"Via XXV Aprile 12 Cancello, Santa Margherita Ligure",16038,Santa Margherita Ligure,Italy,44.335230000000000000,9.210940000000000000
5159,2,7729986,La Locanda Del Parco,"C.da Campo Bertona N. 27, Atri",65010,Atri,Italy,42.402553000000000000,13.869700000000000000
5160,2,7384083,La Loft Apartments Parkside,"4 Davey Street, Parkside",5063,Parkside,Australia,-34.946100000000000000,138.623100000000000000
5161,2,8441844,La Loft Apartments Parkside,"4 Davey Street, Parkside",5063,Parkside,Australia,-34.946003000000000000,138.623115000000000000
5162,2,8574273,La Loma Inn,"402 N. Peach St. Hwy 90 W, Alpine",79830,Alpine,United States Of America,30.354780000000000000,-103.680380000000000000
5163,2,7476317,La Lucciola,"Via Loden 6, Zone",25050,Zone,Italy,45.761090000000000000,10.109520000000000000
5164,4,10306982,La Luge - studio - Les Angles,Impasse des Eglantines,"","","","",""
5165,2,7832455,La Maison Des Lys,"35 Grande Rue, Valencesurbaise",32310,Valencesurbaise,France,43.881300000000000000,0.382920000000000000
5166,2,7865634,La Maison Josephine,"Via Goffredo Mameli 40, Rome",00153,Rome,Italy,41.887339000000000000,12.467950000000000000
5167,2,7909363,La Marquise,"Kfar Shamai, Inbar",13233,Inbar,Israel,32.956515000000000000,35.458609000000000000
5168,2,8122902,La Mia Valle,"Contrada San Gregorio 126, Capo D'orlando",98071,Capo D'orlando,Italy,38.149160000000000000,14.764060000000000000
5169,2,7698111,La Moinerie Hotel,Trinity,"",Trinity,United Kingdom,49.436278000000000000,-2.363498000000000000
5170,2,8534991,La Moinerie Hotel,"Channel Islands, St. John",GY10 1SF,St. John,United Kingdom,49.436306000000000000,-2.363740000000000000
5171,2,6967074,La Pedrera Apartment,"Carrer Llibertat 43,21, Barcelona",08012,Barcelona,Spain,41.400515000000000000,2.162285000000000000
5172,2,8439017,La Pedrera Apartment,"Carrer De Provença 222, Barcelona",08036,Barcelona,Spain,41.385910000000000000,2.158790000000000000
5173,1,83713606,La Perla Della Costiera,Via Roma,84010,Praiano,Italy,40.611430000000000000,14.535580000000000000
5174,2,6781606,La Piazzetta,"Via Sant'alessandro, 13, Bergamo",24122,Bergamo,Italy,45.694209000000000000,9.664213000000000000
5175,2,8647830,La Piazzetta IV Marzo,"Via Torquato Tasso 5, Turin, It, Turin",10122,Turin,Italy,45.073900000000000000,7.682480000000000000
5176,2,8484539,La Pinetina,"Via Libero Leonardi 145, Rome",00173,Rome,Italy,41.852560000000000000,12.593120000000000000
5177,2,7775953,La Posada Rural,"Franklin Villanueva 1350, Maipu",M5515MMM,Maipu,Argentina,-33.041389000000000000,-68.806102000000000000
5178,2,7379925,La Prairie,"Rue Charles Feige, Domaine Du Mont Blanc",74120,Domaine Du Mont Blanc,France,45.859569000000000000,6.622036000000000000
5179,2,7828018,La Recompensa Posada De Campo,"Ruta 21  Km. 181, Colonia Del Sacramento, Uy, Puerto Platero",70000,Puerto Platero,Uruguay,-34.423590000000000000,-57.843110000000000000
5180,2,7813064,La Roulotte De Marguerite,"Rue Du Président, 1, Brussels",1050,Brussels,Belgium,50.833310000000000000,4.362780000000000000
5181,2,8362826,La Sainterosienne,"Levince, Mornerogue, Sainterose",97115,Sainterose,Guadeloupe,16.304220000000000000,-61.652520000000000000
5182,3,8546586,La Scierie,"26, Chemin de la Scierie","","","","",""
5183,3,31287,La Solaia Hotel,"Via DI Solaia, 41",52041,San Pancrazio,It,43.381397000000000000,11.676757000000000000
5184,2,7625205,La Taverne Picarde,"18 La Folie De Beauvoir, Agnetz",60120,Agnetz,France,49.597790000000000000,2.322640000000000000
5185,2,8511202,La Teranga Hotel & Villas Saly,"Bp 14 Mbour Petite Cote, Mbour","",Mbour,Senegal,14.449950000000000000,-17.016270000000000000
5186,4,4547921,La Teranga Hotel & Villas Saly,Bp 14 Mbour Petite Cote,"",Mbour,Senegal,14.449953000000000000,-17.016267000000000000
5187,2,7677570,La Terrasse De Saint André,"Avenida San Martin 701,san Andres, Pisco",111221,Pisco,Peru,-13.735350000000000000,-76.224450000000000000
5188,2,8570390,La Torre De Dalt Y Can Tapis,"Mas La Torre, Camos",17834,Camos,Spain,42.098200000000000000,2.764480000000000000
5189,2,7926681,La Truite D'or,"40 Route De Besancon, Lods",25930,Lods,France,47.046010000000000000,6.240280000000000000
5190,1,1918,La Tzoumaz,46.13701,"",7.2456,+41 787952155,1918.000000000000000000,0
5191,2,8615750,La Vecchia Quercia,"Via Archimede 2 Via E. Fermi, Pedara",95030,Pedara,Italy,37.631140000000000000,15.058670000000000000
5192,2,7828627,La Vieja Hosteria Boutique,"Del Tuyu 169, Carilo",7167,Carilo,Argentina,-37.117899000000000000,-56.858856000000000000
5193,2,8628677,La Vista Hotel & Beach Resort,"Bangantalinga, Iba","",Iba,Philippines,15.351410000000000000,119.963410000000000000
5194,2,6359721,Laban Rata Hostel Mount Kinabalu,"Mount Kinabalu Ranau Sabah., Ranau",89308,Ranau,Malaysia,6.058870000000000000,116.566040000000000000
5195,2,8714188,Laban Rata Resthouse - Hostel,"Laban Rata Mount Kinabalu, Ranau","",Ranau,Malaysia,6.058830000000000000,116.565960000000000000
5196,2,7542392,Labri Manor,"71 Victoria Street, Stellenbosch",7599,Stellenbosch,South Africa,-33.933160000000000000,18.871950000000000000
5197,2,11458363,Ladera Retreat Lodges,Back Lane,"","","","",""
5198,2,8569364,Lady Elliot Island Eco Resort,"Lady Elliot Island Queensland, Lady Elliot Island",4805,Lady Elliot Island,Australia,-24.114066000000000000,152.716383000000000000
5199,3,1762618,Lady Elliot Island Eco Resort,"Lady Elliot Island, Queensland",4805,Lady Elliot Island,Au,-24.113200000000000000,152.714000000000000000
5200,2,9169715,Lady Tenby - 2 Bedroom Apartment - Tenby (Windsor House),Windsor House,"","","","",""
5201,3,8376688,Ladyvale Barn,Glynwood,"","","","",""
5202,2,7780148,Lafontaine Alsaad Suites,"Palestine Street, Jeddah",99999,Jeddah,Saudi Arabia,21.535030000000000000,39.211020000000000000
5203,2,9843938,Lag Cottage,Lagg,"","","","",""
5204,2,7656033,Lagoon Rio,"Alameda Colibri, 490  Ilha Da Gigoia, Rio De Janeiro",22640-338,Rio De Janeiro,Brazil,-23.003342000000000000,-43.309702000000000000
5205,2,7801032,Lagrange Classic An Tourtan,"Résidence Lagrange Classic 69 Rue Saint Clement Apt N E06 Rdc, Plouharnel",56170,Plouharnel,France,47.478200000000000000,-3.109630000000000000
5206,4,2805526,Laguna Holiday,Sunny Beach,8240,Sunny Beach,Bulgaria,42.706432000000000000,27.716768000000000000
5207,1,8578373,Laguna Holiday Corfu,Saint Spyridon Perithia Corfu,49081,Agios Spyridon,GR,"",""
5208,2,7861163,Lahaina Bungalow,"440 Wainee Street, Lahaina",96761,Lahaina,United States Of America,20.867414000000000000,-156.671600000000000000
5209,1,9996284,Laird House,Whitelaird,"","","","",""
5210,2,8441326,Lake Fork Lodge,"9360 West Fm 515, Mineola",75410,Mineola,United States Of America,32.880600000000000000,-95.639100000000000000
5211,2,7477129,Lake Hotel Centrum Szkoleniowo Rekreacyjne,"Mosinska 2 Dymaczewo, Swarzedz",62 060,Swarzedz,Poland,52.243649000000000000,16.751940000000000000
5212,4,37989992,Lake House,L688p,28831,Baveno,Italy,45.908673000000000000,8.503103000000000000
5213,2,8630954,Lake Okareka Lodge By Lebua,"P.o. Box 1095 Okaraka Lake, Mourea",3076,Mourea,New Zealand,-38.172936000000000000,176.356248000000000000
5214,2,8448123,Lake Rotoroa Lodge,"Gowan Valley Road, St. Arnaud",7077,St. Arnaud,New Zealand,-41.794820000000000000,172.593520000000000000
5215,2,8588926,Lake Shore Village Resort,"120 Cottage Rd, Wilton",03281,Wilton,United States Of America,43.098900000000000000,-71.794200000000000000
5216,2,8582894,Lake Timara Lodge,"Dog Point Road, Rd2,hawkebury, Renwick, Tuamarina",7272,Tuamarina,New Zealand,-41.527620000000000000,173.818970000000000000
5217,2,10984206,Lake View Annex,Lake View,"","","","",""
5218,2,8462988,Lake View Garden Hotel,"No.14 Repulse Bay Avenue Weiting Suzhou Industrypark, Suzhou",215131,Suzhou,China,31.361580000000000000,120.726070000000000000
5219,2,8467158,Lake Views,"Lake Views, Knysna District Garden Route, Knysna",6573,Knysna,South Africa,-33.978550000000000000,22.768900000000000000
5220,3,8274787,Lake Views,"Lake Views, Knysna District, Garden Route",6573,Wilderness,Za,-33.978550000000000000,22.768896000000000000
5221,1,10986013,Lake Vyrnwy Luxury Glamping Pod 2,Fronheulog Caravan Park,"","","","",""
5222,1,7161874,Lakehouse Family Oasis by Getastay,2 Massachusetts Court,"","","","",""
5223,4,9199908,Lakeland Nook,4 Twentymans Court,"","","","",""
5224,2,8344450,Lakeside Cabin,Town Farm Cottage,"","","","",""
5225,1,9997542,Lakeview,5 Lake View Terrace,"","","","",""
5226,1,9997552,Lakeview Lodge,Green Hill Farm,"","","","",""
5227,4,8658240,Laleen,Laleen,"","","","",""
5228,2,8522413,Lamai Beach Residence,"124/384 Moo3 Tambon Maret, Lamai Beach, Koh Samui",84310,Koh Samui,Thailand,9.468280000000000000,100.048200000000000000
5229,2,6523274,Lamar Inn And Suites,"648 Veterans Pkwy South Lamar, Griffin",30204,Griffin,United States Of America,33.040990000000000000,-84.167410000000000000
5230,3,8344259,Lambing Shed - UK12380,Little Allaston Farm,"","","","",""
5231,4,9860344,Lambton Cottage,10 Esk Valley,"","","","",""
5232,2,8556916,Lampang Wiengthong Hotel,"Phaholyothin Rd T. Suandok A. Muang 138 109, Lampang",52100,Lampang,Thailand,18.281850000000000000,99.487380000000000000
5233,2,8631359,Lan Du Hotel,"46 West Baoxiu Road Longyang District, Baoshan",678000,Baoshan,China,25.114280000000000000,99.163010000000000000
5234,2,10211309,Land's Edge Struisbaai,Hokkai 5 Stompneuscrescent,"","","","",""
5235,2,11423516,Landal Brunston,Brunston Castle Resort,"","","","",""
5236,3,11430145,Landal Bude Coastal Resort,Burn Coastal Retreat,"","","","",""
5237,4,11458340,Landal Rockingham Forest,Wansford Road,"","","","",""
5238,2,7598361,Landauer Tor Hotel,"Landauer Strasse 7 9, Pirmasens",66953,Pirmasens,Germany,49.194469000000000000,7.609363000000000000
5239,2,8585776,Landessportschule Bad Blankenburg,"Wirbacher Straße 10, Bad Blankenburg",07422,Bad Blankenburg,Germany,50.676594000000000000,11.276157000000000000
5240,2,7493950,Landgraf,"Hauptstrasse 12, Linz",4040,Linz,Austria,48.310561000000000000,14.283485000000000000
5241,2,7688044,Landgut Gamsleiten,"Sonnblickstrasse 12, Bad Gastein",5640,Bad Gastein,Austria,47.093117000000000000,13.115929000000000000
5242,2,8622336,Landhaus,"Churerstr. 4, Nendeln",9485,Nendeln,Liechtenstein,47.200250000000000000,9.544280000000000000
5243,2,7490132,Landhaus Fränkischer Hahn,"Badangerstr. 35, Goessweinstein",91327,Goessweinstein,Germany,49.773636000000000000,11.339822000000000000
5244,3,10849410,Landhaus Hörhager,9 Gstan,6292,Finkenberg,At,47.159890000000000000,11.838790000000000000
5245,2,7765704,Landhaus Lindling,"Lindlingweg 15, Saalbachhinterglemm",5754,Saalbachhinterglemm,Austria,47.377460000000000000,12.576320000000000000
5246,2,7491733,Landhaus Ohlstedt,"Alte Dorfstr. 5, Hamburg",22397,Hamburg,Germany,53.695571000000000000,10.138399000000000000
5247,1,30648204,Landhaus Schmitte,Schmitte7,6633,Biberwier,Austria,47.382607710000000000,10.904079070000000000
5248,2,7792596,Landhaus Schmitte,"Schmitte7, Lechtal Alps",6633,Lechtal Alps,Austria,47.382608000000000000,10.904079000000000000
5249,2,7720875,Landhaus Seiringer,"Gstan 7, Finkenberg",6292,Finkenberg,Austria,47.160028000000000000,11.839810000000000000
5250,2,8605068,Landhaus Walsrode Garni,"Oskar Wolff Str. 1, Walsrode",29664,Walsrode,Germany,52.863010000000000000,9.581780000000000000
5251,2,7388654,Landhaus Wimmer,"Wieden 38, Gasteinertal",5630,Gasteinertal,Austria,47.184692000000000000,13.092012000000000000
5252,2,7585387,Landhotel Adler,"Illerstrasse 10 Martinszell, Waltenhofen",87448,Waltenhofen,Germany,47.626525000000000000,10.280124000000000000
5253,2,7584789,Landhotel Bayerische Alm,"Robertkochstr. 211, Burghausen",84489,Burghausen,Germany,48.156790000000000000,12.813810000000000000
5254,2,8611578,Landhotel Gasthaus Polster,"Am Deckersweiher 26, Erlangen",91056,Erlangen,Germany,49.600110000000000000,10.934540000000000000
5255,2,8571976,Landmark Grand Hotel,"A30 Youyi Road, Karamay",834000,Karamay,China,45.584500000000000000,84.873600000000000000
5256,1,8713419,Lane Farm Cottage - UK13131,Lane Farm,"","","","",""
5257,2,7808463,Langa In,"Viale Marconi 1, Cortemilia",12074,Cortemilia,Italy,44.580393000000000000,8.191980000000000000
5258,2,11435730,Langland Road - 2 Bedroom Town House - Mumbles,29 Langland Road,"","","","",""
5259,2,8307685,Langley Bank Guest House,"39 Carrick Road, Ayr",KA7 2RD,Ayr,United Kingdom,55.452655000000000000,-4.628864000000000000
5260,2,7761075,Langley Hotel Rendlhof,"Dorfstraße 71, Lechtal Alps",6580,Lechtal Alps,Austria,47.131967000000000000,10.269277000000000000
5261,2,8542329,Langman Hotel Enshi,"10 Tuqiao Avenue Enshi., Enshi",445000,Enshi,China,30.285380000000000000,109.491440000000000000
5262,2,8571089,Langzhong Wanchi International Hotel,"Qili Avenue Middle Section Qili New District, Langzhong, Nanchong",637400,Nanchong,China,31.561350000000000000,105.991020000000000000
5263,2,8504222,Langzhong Yuntianxi Century Hotel,"86 Badu Avenue Qili New District, Nanchong",637400,Nanchong,China,31.556820000000000000,105.997960000000000000
5264,2,8530665,Lanhai International Golf Club Shanghai,"Lane 55, Lanhai Road, Chenjia Town, Chongming",202162,Chongming,China,31.462340000000000000,121.821860000000000000
5265,2,8511274,Lansdowne Hotel,"346348 Wilmslow Road,fallowfield, Manchester",M14 6AB,Manchester,United Kingdom,53.438860000000000000,-2.221190000000000000
5266,2,7541917,Lanterna Hotel Nykoping,"Ostra Langdgatan 8, Nykoping",61135,Nykoping,Sweden,58.746913000000000000,17.018198000000000000
5267,2,8604975,Lantian Baiyun Conference Ctr. Dongyang,"339 Baiyun Road, Jinhua",322100,Jinhua,China,29.279550000000000000,120.200100000000000000
5268,2,8562073,Lantian Hotel Zhangjiajie,"No.21 Chongwen Road Yongding District, Zhangjiajie",427000,Zhangjiajie,China,29.118720000000000000,110.503950000000000000
5269,2,8617935,Lanyu Business Hotel,"Shengli North Road Linhe Distrcit, Bayan Nur",015000,Bayan Nur,China,40.773730000000000000,107.411530000000000000
5270,2,8457245,Lao DI Fang,"No.1033 Dongmen Nanlu Luohu District, Shenzhen",518001,Shenzhen,China,22.541520000000000000,114.120540000000000000
5271,2,8434680,Lapwing,Wallace Lane Farm,"","","","",""
5272,1,7013987,Lapwing,Cerrig Cynrig Farm,"","","","",""
5273,2,8782248,Larch Cottage,Larch Cottage,"","","","",""
5274,2,10966038,Larch Cottage - UK36198,Midgham Farm,"","","","",""
5275,1,11388528,Larch Lodge,Blacknest Road,"","","","",""
5276,1,5079511,Lark Rise,Lark Rise,"","","","",""
5277,1,9885665,Larkhams Loft,Larkhams Farm,"","","","",""
5278,4,11458329,Larkshayes Cottages,Larkshayes Farm,"","","","",""
5279,2,7374790,Las Dunas Hostel,"Calle Bernardo Alvarez Galan 1, Castrillon",33405,Castrillon,Spain,43.574020000000000000,-5.960910000000000000
5280,3,10424420,Las Salinas Roquetas De Mar,Av Reino De España,04740,Roquetas De Mar,Es,36.777610000000000000,-2.607330000000000000
5281,2,8302351,Las Sirenas By Mayan Princess Rooms,"West Bay Beach, Roatan",00010,Roatan,Honduras,16.275310000000000000,-86.598380000000000000
5282,2,5194184,Latest D Hotel,"21, Osayintola Street, Jankara, Ijaiye, Ojokoro","",Agege,NG,6.678663000000000000,3.286116000000000000
5283,3,8603349,"Latest Unit with en suite, wi-fi and DSTV",35 Young Road Mill Park,6001,Port Elizabeth,ZA,-33.962280000000000000,25.586950000000000000
5284,3,11477377,Lathkill Cottage,Burton Manor Farm,"","","","",""
5285,2,8031616,Lathom Cottage,"135 Lathom Road, London",E6 2EA,London,United Kingdom,51.538748000000000000,0.058235000000000000
5286,2,6902975,Latitude 10 Exclusive Beach Resort,"Santa Teresa De Cobano, Nicoya Peninsula",60111,Nicoya Peninsula,Costa Rica,9.644270000000000000,-85.169860000000000000
5287,3,11427039,Laugharne Resort and Milkwood Spa,Laugharne Park,"","","","",""
5288,2,8537511,Launceston Apartments And Cottages,"70 Frankland Street, Launceston","",Launceston,Australia,-41.446380000000000000,147.139940000000000000
5289,2,7703296,Laurent & Benon Cottages And Chalet Coorg,"Alathead Estate; Ammath; Post Box No.63; Kodagu; Karnataka Coorg, Siddapura",571201,Siddapura,India,12.424399000000000000,75.738046000000000000
5290,1,76125605,Lavarock Santorini,Perissa,84700,Perissa,Greece,36.357119000000000000,25.474882000000000000
5291,3,1908549,Lavarock Villa,Perissa,84703,Perissa,Gr,36.358900000000000000,25.472480000000000000
5292,2,7722183,Lavender,"3f Wantuo Home, No.83 Jingtian North Rd, Futian District, Shenzhen, Cn, Shenzhen",518034,Shenzhen,China,22.552835000000000000,114.043499000000000000
5293,3,9760350,Lavender - Luxurious Barn Conversion - Blossom Farm,Blossom Farm,"","","","",""
5294,1,9155181,Lavender Cottage-UK11687,Atherfield Green,"","","","",""
5295,2,7813948,Lavender Dreams Bed And Breakfast Cottage,"16008 Cloverdale Road, Cottonwood",96007,Cottonwood,United States Of America,40.474129000000000000,-122.463470000000000000
5296,2,8529765,Lavender Hill Bed & Breakfast,"52 Moo 18 T.wang Nam Khieo A.wang Nam Khieo, Wang Nam Khiao",30370,Wang Nam Khiao,Thailand,14.382890000000000000,101.819400000000000000
5297,1,8376705,Lavender Place,1 Seaview Cottages,"","","","",""
5298,1,10672707,Lavender Villa,"\"\"\"Mārsili\"\"",21.19904,Grobiņas pagasts,"Grobiņas novads\"",0,0
5299,1,6692793,Lavenham Red Brick Cottage,66 High Street,"","","","",""
5300,1,8707850,Laxfield Barn-UK12451,Long Lane,"","","","",""
5301,2,8530492,Laxmi Villa,"Laxmi Villa 43,44 Gulshan Nager Near Royal Garden Rampura Road ,udaipur 313001, Eklingji",313001,Eklingji,India,24.573700000000000000,73.689160000000000000
5302,1,3744805,Lazy J Ranch Motel,39625 Sierra Dr,93271,Three Rivers,United States,36.411910000000000000,-118.929160000000000000
5303,3,11407064,Le Bayamo,"17, rue Alexandre Falguière","","","","",""
5304,3,11055119,Le Bleuet du Lac,Appartement BN5 - Résidence du Lac,"","","","",""
5305,2,7865087,Le Bo Studio,"4 Bis Cité Pigalle, Paris",75009,Paris,France,48.880188000000000000,2.334161000000000000
5306,2,7576524,Le Boatel,"A Quai Au Pont Van Gogh, Arles",13200,Arles,France,43.659511000000000000,4.622282000000000000
5307,2,7592113,Le Bourg 7,"Rue Du Bourg 7, Lutry",1095,Lutry,Switzerland,46.502724000000000000,6.685972000000000000
5308,2,7729897,Le Calao Inn Luang Prabang,"Souvannakhamphong Road Luangprabang Dict, Luang Prabang",06000,Luang Prabang,Laos,19.896900000000000000,102.141301000000000000
5309,2,6770088,Le Clairvaux Condos,"803 East Durant Ave, Aspen",81611,Aspen,United States Of America,39.186220000000000000,-106.815369000000000000
5310,2,7831518,Le D'helice,"Rue Capitaine Aviateur Jacquet 44 Suarlee, Namur",5020,Namur,Belgium,50.488115000000000000,4.769236000000000000
